Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
ISRANA HALT,IRA,HG3,DELHI,NR,PANIPAT,HARYANA,76.85285999999999,29.291379
JANDHERA HALT,JDHH,HG3,DELHI,NR,SAHARANPUR,UTTAR PRADESH,,
JASIA HALT,JSS,HG3,DELHI,NR,ROHTAK,HARYANA,76.649455,29.005748999999998
KAHANGARH HALT,KAGR,HG3,DELHI,NR,MANSA,PUNJAB,75.739115,29.839460000000003
KALWAN HALT,KLWN,HG3,DELHI,NR,JIND,HARYANA,75.952638,29.701333
KARSINDHU HALT,KSDE,HG3,DELHI,NR,JIND,HARYANA,76.731866,29.392008
KHANDARI HALT,KHDR,HG3,DELHI,NR,SONIPAT,HARYANA,,
KHANDRAWALI HALT,KZI,HG3,DELHI,NR,SHAMLI,UTTAR PRADESH,77.2938848779,29.382584655000002
KIRTINAGAR HALT,KRTN,HG3,DELHI,NR,WEST,DELHI,77.145074025,28.6469294838
KOHAND HALT,KFU,HG3,DELHI,NR,KARNAL,HARYANA,76.968758,29.494782
KOTLI KALAN HALT,KTKL,HG3,DELHI,NR,MANSA,PUNJAB,75.297550556,30.0411022365
LAKHAN MAJRA HALT,LNMA,HG3,DELHI,NR,ROHTAK,HARYANA,,
LALIT KHERA HALT,LTKR,HG3,DELHI,NR,JIND,HARYANA,,
LATH HALT,LATH,HG3,DELHI,NR,SONIPAT,HARYANA,,
LODHI COLONY,LDCY,HG3,DELHI,NR,SOUTH,DELHI,77.216548,28.579455000000003
MACHHRAULI,MHRI,HG3,DELHI,NR,JHAJJAR,HARYANA,,
MAKRAULI,MKLI,HG3,DELHI,NR,ROHTAK,HARYANA,76.62755,28.946971
MANDAWALI CHANDER VI,MWC,HG3,DELHI,NR,NORTH EAST,DELHI,77.253315,28.613384
MOHANA HARYANA,MOHR,HG3,DELHI,NR,SONIPAT,HARYANA,,
MUNDKA HALT,MQC,HG3,DELHI,NR,WEST,DELHI,77.0285688654,28.6884911989
NARA HALT,NARA,HG3,DELHI,NR,PANIPAT,HARYANA,76.759969657,29.390441641
NARAINA VIHAR,NRVR,HG3,DELHI,NR,CENTRAL,DELHI,77.1415966599,28.6376790996
NUSRATABAD KHARKHARI,NTG,HG3,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.307785,28.775277
PABNAWAJAS MAHINDAR,PBJM,HG3,DELHI,NR,KAITHAL,HARYANA,76.6527179736,29.895695706599998
PALHAWAS,PLHW,HG3,DELHI,NR,REWARI,HARYANA,,
PANDU PINDARA HALT,PPDE,HG3,DELHI,NR,JIND,HARYANA,76.37130800000001,29.307976
PINDARSI HALT,PDS,HG3,DELHI,NR,KURUKSHETRA,HARYANA,76.70440469360001,29.9189828048
PRAGATI MAIDAN,PGMD,HG3,DELHI,NR,CENTRAL,DELHI,77.247277,28.615267999999997
QUTABPUR,QTP,HG3,DELHI,NR,REWARI,HARYANA,76.349742,29.763968
RABHRA HALT,RBHR,HG3,DELHI,NR,SONIPAT,HARYANA,,
RAJLU GARHI HALT,RUG,HG3,DELHI,NR,SONIPAT,HARYANA,77.012109,29.090744
ROHAD NAGAR,ROHN,HG3,DELHI,NR,JHAJJAR,HARYANA,76.8140929907,28.7611280103
RUKHI HALT,RKX,HG3,DELHI,NR,SONIPAT,HARYANA,76.679535,29.090127000000003
SARDAR PATEL ROAD,SDPR,HG3,DELHI,NR,SOUTH WEST,DELHI,77.167107,28.595813
SILA KHERI,SXE,HG3,DELHI,NR,JIND,HARYANA,76.612939,29.389883
SILAWAR,SLWR,HG3,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.345001,29.505405
SONA ARJUNPUR,SNAP,HG3,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.4525283289,29.7582805083
SUJRA,SUJR,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.26134099999999,29.012729
SULTANPUR KALIAWAS,STKW,HG3,DELHI,NR,GURUGRAM,HARYANA,76.8692637848,28.4605176414
SUNDERPUR BARAHKALAN,SPBK,HG3,DELHI,NR,ROHTAK,HARYANA,,
SUNEHRA,SFA,HG3,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.28233900000001,28.903375
TAJ NAGAR,TNJR,HG3,DELHI,NR,GURUGRAM,HARYANA,76.82424935060001,28.3853476007
USMANPUR DEHAT HALT,UPRD,HG3,DELHI,NR,SHAMLI,UTTAR PRADESH,,
DELHI JN.,DLI,NSG1,DELHI,NR,NORTH,DELHI,77.228356,28.661815999999998
HAZRAT NIZAMUDDIN JN,NZM,NSG1,DELHI,NR,SOUTH,DELHI,77.254249,28.587329999999998
NEW DELHI,NDLS,NSG1,DELHI,NR,CENTRAL,DELHI,77.22000399999999,28.642314
ANAND VIHAR TERMINAL,ANVT,NSG2,DELHI,NR,NORTH EAST,DELHI,77.31521255,28.650503565399998
DELHI-SARAI ROHILLA,DEE,NSG2,DELHI,NR,NORTH WEST,DELHI,77.187106,28.662992
GHAZIABAD JN.,GZB,NSG2,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.431099,28.649702
SONIPAT,SNP,NSG2,DELHI,NR,SONIPAT,HARYANA,77.017343,28.989423000000002
DELHI CANTT.,DEC,NSG3,DELHI,NR,SOUTH WEST,DELHI,77.116577,28.613534
DELHI-SHAHDARA JN.,DSA,NSG3,DELHI,NR,NORTH EAST,DELHI,77.293154,28.673098
FARIDABAD,FDB,NSG3,DELHI,NR,FARIDABAD,HARYANA,77.30734799999999,28.411473
GURGAON,GGN,NSG3,DELHI,NR,GURUGRAM,HARYANA,77.010739,28.489165
MEERUT CITY JN.,MTC,NSG3,DELHI,NR,MEERUT,UTTAR PRADESH,77.675106,28.977610000000002
MUZAFFARNAGAR,MOZ,NSG3,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.707807,29.468689
PALWAL,PWL,NSG3,DELHI,NR,FARIDABAD,HARYANA,77.34223200000001,28.151841
PANIPAT JN.,PNP,NSG3,DELHI,NR,PANIPAT,HARYANA,76.96379300000001,29.388948
ROHTAK JN.,ROK,NSG3,DELHI,NR,ROHTAK,HARYANA,76.57955000000001,28.890904
BAHADURGARH,BGZ,NSG4,DELHI,NR,JHAJJAR,HARYANA,76.930886,28.700863000000002
BALLABGARH,BVH,NSG4,DELHI,NR,FARIDABAD,HARYANA,77.312775968,28.3408609239
BARAUT,BTU,NSG4,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.273006,29.09692
FARIDABAD NEW TOWN,FDN,NSG4,DELHI,NR,FARIDABAD,HARYANA,77.30936799999999,28.376247999999997
GANAUR,GNU,NSG4,DELHI,NR,SONIPAT,HARYANA,77.01074999999999,29.130776
KARNAL,KUN,NSG4,DELHI,NR,KARNAL,HARYANA,76.969821,29.694566000000002
KURUKSHETRA JN.,KKDE,NSG4,DELHI,NR,KURUKSHETRA,HARYANA,76.852795,29.969440000000002
MODINAGAR,MDNR,NSG4,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.571716,28.827907
NANGLOI,NNO,NSG4,DELHI,NR,WEST,DELHI,77.05696599999999,28.686261000000002
NARELA,NUR,NSG4,DELHI,NR,NORTH WEST,DELHI,77.085727,28.846886
NOLI,NOLI,NSG4,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.31077099999999,28.746571
PALAM,PM,NSG4,DELHI,NR,SOUTH WEST,DELHI,77.09295,28.585656
PATAUDI ROAD,PTRD,NSG4,DELHI,NR,GURUGRAM,HARYANA,76.755565,28.350738
SADAR BAZAR,DSB,NSG4,DELHI,NR,NORTH,DELHI,77.216852,28.658656
SAHIBABAD,SBB,NSG4,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.364182,28.674037
SHAKUR BASTI,SSB,NSG4,DELHI,NR,NORTH WEST,DELHI,77.1299115857,28.680227328700003
TUGALAKABAD,TKD,NSG4,DELHI,NR,SOUTH,DELHI,77.294046,28.511962999999998
ADARSH NAGAR DELHI,ANDI,NSG5,DELHI,NR,NORTH,DELHI,77.16670699999999,28.714205
ASAOTI,AST,NSG5,DELHI,NR,FARIDABAD,HARYANA,77.323569,28.250878
BADLI,BHD,NSG5,DELHI,NR,NORTH WEST,DELHI,77.1377425,28.746799999999997
BAGHPAT ROAD,BPM,NSG5,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.272589,28.957503
BUDHLADA,BLZ,NSG5,DELHI,NR,MANSA,PUNJAB,75.5496866,29.9217422
DELHI-KISHANGANJ,DKZ,NSG5,DELHI,NR,NORTH,DELHI,77.201256,28.664731999999997
DELHI-SAFDAR JANG,DSJ,NSG5,DELHI,NR,SOUTH WEST,DELHI,77.186969,28.582121
DEOBAND,DBD,NSG5,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.67087339999999,29.680031500000002
GARHI HARSARU JN.,GHH,NSG5,DELHI,NR,GURUGRAM,HARYANA,76.929697,28.43755
JAKHAL JN.,JHL,NSG5,DELHI,NR,FATEHABAD,HARYANA,75.8245009833,29.8018131127
JIND JN.,JIND,NSG5,DELHI,NR,JIND,HARYANA,76.28961699999999,29.328875999999998
JULANA,JNA,NSG5,DELHI,NR,JIND,HARYANA,76.396508,29.120124
KAITHAL,KLE,NSG5,DELHI,NR,KAITHAL,HARYANA,76.397796,29.792735
KHATAULI,KAT,NSG5,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.736988,29.273712
KHEKRA,KEX,NSG5,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.288916,28.871499999999997
MANSA,MSZ,NSG5,DELHI,NR,MANSA,PUNJAB,75.402584,29.989694999999998
MAUR,MAUR,NSG5,DELHI,NR,BATHINDA,PUNJAB,75.22772,30.062745999999997
MEERUT CANT,MUT,NSG5,DELHI,NR,MEERUT,UTTAR PRADESH,77.686937,29.015997000000002
MURADNAGAR,MUD,NSG5,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.506774,28.759017
NARWANA JN.,NRW,NSG5,DELHI,NR,JIND,HARYANA,76.109286,29.588632
OKHLA,OKA,NSG5,DELHI,NR,SOUTH EAST,DELHI,77.264825,28.559332
SAMALKHA,SMK,NSG5,DELHI,NR,PANIPAT,HARYANA,77.003034,29.240172
SAMPLA,SPZ,NSG5,DELHI,NR,JHAJJAR,HARYANA,76.773299,28.781933000000002
SHAMLI,SMQL,NSG5,DELHI,NR,SHAMLI,UTTAR PRADESH,77.316231,29.444596999999998
SHIVAJI BRIDGE,CSB,NSG5,DELHI,NR,CENTRAL,DELHI,77.226612,28.634101
SUBZI MANDI,SZM,NSG5,DELHI,NR,NORTH,DELHI,77.199696,28.668683
TAPRI JN.,TPZ,NSG5,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.58327200000001,29.915727999999998
TILAK BRIDGE,TKJ,NSG5,DELHI,NR,CENTRAL,DELHI,77.237995,28.627633
TOHANA,TUN,NSG5,DELHI,NR,FATEHABAD,HARYANA,75.904581,29.7266
VIVEK VIHAR,VVB,NSG5,DELHI,NR,NORTH EAST,DELHI,77.31951000000001,28.673319000000003
AMIN,AMIN,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.900028,29.904968
ASAUDAH,ASE,NSG6,DELHI,NR,JHAJJAR,HARYANA,76.85877285,28.73653776
ASTHAL BOHAR,ABO,NSG6,DELHI,NR,ROHTAK,HARYANA,76.629155,28.857765
BABARPUR,BBDE,NSG6,DELHI,NR,PANIPAT,HARYANA,76.966178,29.449652
BAMANHERI,BMHR,NSG6,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.70639,29.514761999999997
BARETA,BRZ,NSG6,DELHI,NR,MANSA,PUNJAB,75.69240260000001,29.859333900000003
BARSOLA,BZO,NSG6,DELHI,NR,JIND,HARYANA,76.231711,29.394379
BASAI DHANKOT,BDXT,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.983187,28.464735
BAZIDA JATAN,BZJT,NSG6,DELHI,NR,KARNAL,HARYANA,76.965812,29.613391
BHAINI KHURD,BZK,NSG6,DELHI,NR,KARNAL,HARYANA,76.95536200000001,29.751544
BHODWAL MAJRI,BDMJ,NSG6,DELHI,NR,PANIPAT,HARYANA,77.0082364,29.1852092
BIJWASAN,BWSN,NSG6,DELHI,NR,SOUTH WEST,DELHI,77.051292,28.536700000000003
BISHANPUR HARYANA,BSPH,NSG6,DELHI,NR,JIND,HARYANA,76.323906,29.274012000000003
BRAR SQUARE,BRSQ,NSG6,DELHI,NR,SOUTH WEST,DELHI,77.14079000000001,28.613526
DAURALA,DRLA,NSG6,DELHI,NR,MEERUT,UTTAR PRADESH,77.70616000000001,29.114015000000002
DAYA BASTI,DBSI,NSG6,DELHI,NR,NORTH,DELHI,77.17138999999999,28.667329000000002
DELHI-AZADPUR,DAZ,NSG6,DELHI,NR,NORTH WEST,DELHI,77.176713,28.702645999999998
DHAMTAN SAHIB,DTN,NSG6,DELHI,NR,JIND,HARYANA,76.004006,29.688827
DHARODI,DHY,NSG6,DELHI,NR,JIND,HARYANA,76.0559746887,29.6399235976
DHIRPUR,DPP,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.84405122380001,30.0663927023
DHODA KHERI,DHKR,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.842512,30.018915000000003
DHOLA MAJRA,DHMZ,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.854437,30.120677999999998
DIWANA,DWNA,NSG6,DELHI,NR,PANIPAT,HARYANA,76.980194,29.318564
DOBH BAHALI,DBHL,NSG6,DELHI,NR,ROHTAK,HARYANA,,
FARUKHNAGAR,FN,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.828486,28.467066
GHARAUNDA,GRA,NSG6,DELHI,NR,KARNAL,HARYANA,76.96575000000001,29.541636
GHASO,GSO,NSG6,DELHI,NR,JIND,HARYANA,76.14336899999999,29.531288
GHEVRA,GHE,NSG6,DELHI,NR,WEST,DELHI,76.99853599999999,28.691982000000003
GOHANA,GHNA,NSG6,DELHI,NR,SONIPAT,HARYANA,76.68937799999999,29.140297
GULDHAR,GUH,NSG6,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.455792,28.703751999999998
HIMMATPURA,HMQ,NSG6,DELHI,NR,FATEHABAD,HARYANA,75.860597,29.750497
HIND,HIND,NSG6,DELHI,NR,SHAMLI,UTTAR PRADESH,77.3634743811,29.530388830099998
HOLAMBI KALAN,HUK,NSG6,DELHI,NR,NORTH WEST,DELHI,77.102334,28.801187
INCHHAPURI,IHP,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.7189807,28.319499
ISMAILA HARYANA,ISM,NSG6,DELHI,NR,ROHTAK,HARYANA,76.74656300000001,28.796977000000002
JAI JAI WANTI,JJT,NSG6,DELHI,NR,JIND,HARYANA,76.36926500000001,29.16948
JARAUDA NARA,JDW,NSG6,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.705438,29.42673
JATAULA JORI SAMPKA,JSKA,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.799492,28.372602
JHAJJAR,JHJ,NSG6,DELHI,NR,JHAJJAR,HARYANA,,
JIND CITY,JCY,NSG6,DELHI,NR,JIND,HARYANA,76.317477,29.309693
KALAYAT,KIY,NSG6,DELHI,NR,KAITHAL,HARYANA,76.2281810498,29.679483800099998
KANDHLA,KQL,NSG6,DELHI,NR,SHAMLI,UTTAR PRADESH,77.293239,29.324701
KARAINTHI,KHV,NSG6,DELHI,NR,ROHTAK,HARYANA,76.4817815491,29.0138203113
KATAR SINGH WALA,KZW,NSG6,DELHI,NR,BATHINDA,PUNJAB,75.01084399999999,30.154130000000002
KHALILPUR,KIP,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.67836199999999,28.274856
KHARAWAR,KRZ,NSG6,DELHI,NR,ROHTAK,HARYANA,76.681044,28.83154
KHERA KALAN,KHKN,NSG6,DELHI,NR,NORTH WEST,DELHI,77.115838,28.769717999999997
KHUKRANA,KURN,NSG6,DELHI,NR,PANIPAT,HARYANA,76.924226,29.400184
KILA ZAFARGARH,KZH,NSG6,DELHI,NR,JIND,HARYANA,76.4289531995,29.0805810005
KINANA,KIU,NSG6,DELHI,NR,JIND,HARYANA,76.336659,29.227482
KOT FATEH,KTF,NSG6,DELHI,NR,BATHINDA,PUNJAB,75.087931,30.120715999999998
LAJPAT NAGAR,LPNR,NSG6,DELHI,NR,SOUTH,DELHI,77.244136,28.57927
MADLAUDA,MLDE,NSG6,DELHI,NR,PANIPAT,HARYANA,76.809711,29.399824
MAISAR KHANA,MASK,NSG6,DELHI,NR,BATHINDA,PUNJAB,75.13917000000001,30.099805
MANANI,MNZ,NSG6,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.498609,29.884915
MANGOLPURI,MGLP,NSG6,DELHI,NR,NORTH WEST,DELHI,77.0905744531,28.6832457826
MANSURPUR,MSP,NSG6,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.719182,29.355377
MOHIUDDINPUR,MUZ,NSG6,DELHI,NR,MEERUT,UTTAR PRADESH,77.621531,28.885405000000002
MOHRI,MOY,NSG6,DELHI,NR,AMBALA,HARYANA,76.850054,30.255264
MUDLANA,MDLA,NSG6,DELHI,NR,SONIPAT,HARYANA,76.757452,29.212025
NAGAL,NGL,NSG6,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.62227,29.832554
NANAUTA,NNX,NSG6,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.442397,29.712202
NARINDARPURA,NPX,NSG6,DELHI,NR,MANSA,PUNJAB,75.476271,29.951767
NAULTHA,NLH,NSG6,DELHI,NR,PANIPAT,HARYANA,76.889707,29.318787999999998
NAYA GHAZIABAD,GZN,NSG6,DELHI,NR,GHAZIABAD,UTTAR PRADESH,77.43800800000001,28.674404
NILOKHERI,NLKR,NSG6,DELHI,NR,KARNAL,HARYANA,76.925491,29.831492
PABLI KHAS,PQY,NSG6,DELHI,NR,MEERUT,UTTAR PRADESH,77.698335,29.05601
PARTAPUR,PRTP,NSG6,DELHI,NR,MEERUT,UTTAR PRADESH,77.648699,28.925112000000002
PATEL NAGAR,PTNR,NSG6,DELHI,NR,CENTRAL,DELHI,77.15626035310001,28.660009076599998
PATLI,PT,NSG6,DELHI,NR,GURUGRAM,HARYANA,76.85347200000001,28.399583000000003
PEHOWA ROAD,PHWR,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.6204606189,29.88477778
PILU KHERA,PKDE,NSG6,DELHI,NR,JIND,HARYANA,76.49388,29.354607
QASIMPUR KHERI,KPKI,NSG6,DELHI,NR,BAGHPAT,UTTAR PRADESH,77.28593,29.182769999999998
RAMPUR MANIHARAN,RPMN,NSG6,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.4598714294,29.8055980689
RATHDHANA,RDDE,NSG6,DELHI,NR,SONIPAT,HARYANA,77.05914800000001,28.904132
ROHANA KALAN,RNA,NSG6,DELHI,NR,MUZAFFARNAGAR,UTTAR PRADESH,77.68575799999999,29.575725
SADDA SINGHWALA,SSZ,NSG6,DELHI,NR,MANSA,PUNJAB,75.32479556150001,30.0282558081
SAFIDON,SFDE,NSG6,DELHI,NR,JIND,HARYANA,76.66142400000001,29.39793
SAJUMA,SJM,NSG6,DELHI,NR,KAITHAL,HARYANA,76.296444,29.726968
SAKHOTI TANDA,SKF,NSG6,DELHI,NR,MEERUT,UTTAR PRADESH,77.71804900000001,29.192626
SAMAR GOPALPUR,SMF,NSG6,DELHI,NR,ROHTAK,HARYANA,76.51864460750001,28.9608890803
SANDAL KALAN,SLKN,NSG6,DELHI,NR,SONIPAT,HARYANA,77.012589,29.063432000000002
SAROJINI NAGAR,SOJ,NSG6,DELHI,NR,SOUTH,DELHI,77.196287,28.581210000000002
SEWA NAGAR,SWNR,NSG6,DELHI,NR,SOUTH,DELHI,77.22770799999999,28.579299000000002
SHAHABAD MARKANDA,SHDM,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.861554,30.166186
SHAHABAD MUHAMMADPUR,SMDP,NSG6,DELHI,NR,SOUTH WEST,DELHI,77.071838,28.560927
SIWAHA,SWDE,NSG6,DELHI,NR,JIND,HARYANA,76.456292,29.340294
TALHERI BAZURG,THJ,NSG6,DELHI,NR,SAHARANPUR,UTTAR PRADESH,77.64430899999999,29.766916000000002
TARAORI,TRR,NSG6,DELHI,NR,KARNAL,HARYANA,76.93858,29.797906
THANA BHAWAN,THBN,NSG6,DELHI,NR,SHAMLI,UTTAR PRADESH,77.4104337677,29.592663211399998
THANESAR CITY,TNDE,NSG6,DELHI,NR,KURUKSHETRA,HARYANA,76.824336,29.966374000000002
TIK,TIK,NSG6,DELHI,NR,KAITHAL,HARYANA,76.52731516850001,29.8508008993
UCHANA,UCA,NSG6,DELHI,NR,JIND,HARYANA,76.178544,29.466064000000003
BAJALTA,BLA,HG2,FEROZPUR,NR,JAMMU,JAMMU AND KASHMIR,74.953339,32.762368
D.A.V. COLLEGE JALAN,DAVJ,HG2,FEROZPUR,NR,FAZILKA,PUNJAB,75.56132,31.346977000000003
GHAL KALAN,GKX,HG2,FEROZPUR,NR,MOGA,PUNJAB,75.10891500000001,30.822828
HILLAR SHAHABAD HALT,HRSB,HG2,FEROZPUR,NR,ANANTNAG,JAMMU AND KASHMIR,,
JHAWAR HALT,JHWR,HG2,FEROZPUR,NR,GURDASPUR,PUNJAB,75.377777,32.002349
TALLI SAIDA SAHU,TSS,HG2,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.748404,31.03264
AJIT GILL MATTA HALT,AJTM,HG3,FEROZPUR,NR,FARIDKOT,PUNJAB,74.863795,30.483469
BABA BAKALA RAIYA,BBKR,HG3,FEROZPUR,NR,AMRITSAR,PUNJAB,75.238827,31.541835000000003
BADHAI BALAMGARH HAL,BDBG,HG3,FEROZPUR,NR,SRI MUKTSAR SAHIB,PUNJAB,74.460168,30.459894
BAHMNIWALA,BVW,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.19313199999999,30.548939999999998
BALLE-DA-PIR-LARATH,BLDL,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,75.932732,32.215731
BARYAL HIMACHAL,BRHL,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.100072,32.025465000000004
BATALA SUGAR MILLS,BATM,HG3,FEROZPUR,NR,GURDASPUR,PUNJAB,75.228493,31.856906
BHAGSAR,BSGR,HG3,FEROZPUR,NR,SRI MUKTSAR SAHIB,PUNJAB,74.40197699999999,30.452385
BOPARAI HALT,BXO,HG3,FEROZPUR,NR,TARN TARAN,PUNJAB,,
BURJ MOHAR,BJMA,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.2058883679,30.185034097
BUTEWALA,BWF,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.896803,31.080357
CHAK PAKHEWALA,CKA,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.19716,30.434234
CHAK-RAKHWAL,CRWL,HG3,FEROZPUR,NR,UDHAMPUR,JAMMU AND KASHMIR,,
CHAMUNDA MARG,CMMG,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.421027,32.110941000000004
CHAREWAN HALT,CWN,HG3,FEROZPUR,NR,SRI MUKTSAR SAHIB,PUNJAB,74.578082,30.501186999999998
D.A.V.COLLEGE JALALA,DAVC,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,,
DHINDSA,DDK,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.738503,30.895838
DODH,DODH,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.52193700000001,30.841607
DUDWINDI,DDY,HG3,FEROZPUR,NR,KAPURTHALA,PUNJAB,75.258143,31.237553
GHALLU,GHLU,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.1078213831,30.2566065213
GUMTALI,GTQ,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,75.636453,31.065852
JAND WALA,JWKA,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.0290537952,30.3576339273
JHABELWALI,JBW,HG3,FEROZPUR,NR,SRI MUKTSAR SAHIB,PUNJAB,74.602033,30.510447
JOGIWALA,JGW,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,75.067432,31.093842
KANDWAL,KAWL,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,75.76982299999999,32.282959
KANG KHURD,KGKD,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,75.213236,31.126338
KARIHA HALT,KYY,HG3,FEROZPUR,NR,SHAHID BHAGAT SINGH NAGAR,PUNJAB,76.068043,31.146278
KHADUR SAHIB HALT,KDSB,HG3,FEROZPUR,NR,TARN TARAN,PUNJAB,,
KHAI PHEMEKI,KIQ,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.55121799999999,30.901616999999998
KULTHAM ABDULLA SHAH,KASH,HG3,FEROZPUR,NR,SHAHID BHAGAT SINGH NAGAR,PUNJAB,75.848386,31.203335000000003
LUNSU HALT,LNS,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.1797,32.018944
LYALPUR KHALSA COLLE,LKK,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,,
MAHANGARWAL DOABA,MGWD,HG3,FEROZPUR,NR,HOSHIARPUR,PUNJAB,76.088969,31.325405
MAHESHRI SANDHUAN,MSSD,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.992929,30.848579
MAJHAIRAN HIMACHAL,MNHL,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.60279299999999,32.046378
MAJITHA,MJTA,HG3,FEROZPUR,NR,AMRITSAR,PUNJAB,,
MULEWAL KHAIHRA,MLKH,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,75.29969399999999,31.102966
PARAO MAHNA,PMH,HG3,FEROZPUR,NR,MOGA,PUNJAB,75.272772,30.811762
PAROR,PRAR,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.460155,32.08098
PATTI RAJPURA HALT,PTRJ,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.53987000000001,32.068766000000004
PIPLI PAKHI KALAN,PKZ,HG3,FEROZPUR,NR,FARIDKOT,PUNJAB,74.732879,30.732663
RAIL COACH FACTORY,RCF,HG3,FEROZPUR,NR,KAPURTHALA,PUNJAB,75.34282,31.326976000000002
RATAR CHHATTAR,RCR,HG3,FEROZPUR,NR,GURDASPUR,PUNJAB,,
RATTOKE GURDWARA HAL,RKG,HG3,FEROZPUR,NR,TARN TARAN,PUNJAB,,
RURE ASAL HALT,RRAL,HG3,FEROZPUR,NR,TARN TARAN,PUNJAB,,
SAIDPUR JALALABAD,SPJB,HG3,FEROZPUR,NR,TARN TARAN,PUNJAB,,
SARNA,SRM,HG3,FEROZPUR,NR,PATHANKOT,PUNJAB,75.57852799999999,32.252678
SATNAUR BADESRON,SNB,HG3,FEROZPUR,NR,HOSHIARPUR,PUNJAB,76.110741,31.257426
SIDHWAN,SWG,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,75.54695000000001,31.095558
SINDHAR,SDZ,HG3,FEROZPUR,NR,JALANDHAR,PUNJAB,75.241169,31.110308
SULHANI,SULH,HG3,FEROZPUR,NR,FIROZEPUR,PUNJAB,74.865129,30.871949
THEH QALANDAR,TQL,HG3,FEROZPUR,NR,FAZILKA,PUNJAB,74.086947,30.463401
TRIPAL,TRPL,HG3,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH,76.204696,32.00601
WANDER JATANA,WDJ,HG3,FEROZPUR,NR,FARIDKOT,PUNJAB,74.740729,30.564802
AMRITSAR JN.,ASR,NSG2,FEROZPUR,NR,AMRITSAR,PUNJAB,74.858025,31.631511999999997
